ID|date|covid_related|title
https://doi.org/10.1101/2020.03.26.20040196|2020-03-30|False|early prediction of high risk gestational diabetes mellitus via machine learning models.
https://doi.org/10.1101/2020.03.29.20046730|2020-03-30|True|scaling analysis of covid-19 spreading based on belgian hospitalization data
https://doi.org/10.1101/2020.03.29.20046870|2020-03-30|True|covid-19 modelling: the effects of social distancing
https://doi.org/10.1101/2020.03.23.20041590|2020-03-31|True|modeling covid-19 epidemics in an excel spreadsheet: democratizing the access to first-hand accurate predictions of epidemic outbreaks
https://doi.org/10.1101/2020.03.26.20044701|2020-03-31|False|can ocular dominance plasticity provide a general index to visual plasticity to personalize treatment in amblyopia?
https://doi.org/10.1101/2020.03.23.20041863|2020-03-31|True|modelling strategies to organize healthcare workforce during pandemics: application to covid-19
https://doi.org/10.1101/2020.03.30.20044438|2020-03-31|False|congenital disorder of glycosylation caused by starting site-specific variant in syntaxin-5
https://doi.org/10.1101/2020.03.28.20044339|2020-03-31|True|estimating the size of covid-19 epidemic outbreak
https://doi.org/10.1101/2020.03.23.20039362|2020-03-31|True|immune cell profiling of covid-19 patients in the recovery stage by single-cell sequencing
https://doi.org/10.1101/2020.03.28.20046094|2020-03-31|False|determination of daily reproduction numbers of sars-cov2 based on death cases suggests more rapid initial spread in italy and the united states
https://doi.org/10.1101/2020.03.12.20032722|2020-03-31|False|comparative genomics and antimicrobial resistance profiling of elizabethkingia isolates reveals nosocomial transmission and in vitro susceptibility to fluoroquinolones, tetracyclines and trimethoprim-sulfamethoxazole
https://doi.org/10.1101/2020.03.29.20046706|2020-03-31|True|no evidence for temperature-dependence of the covid-19 epidemic
https://doi.org/10.1101/2020.03.29.20043547|2020-03-31|True|health communication through news media during the early stage of the covid-19 outbreak in china: a digital topic modeling approach
https://doi.org/10.1101/2020.03.31.20045260|2020-03-31|False|longitudinal dynamics of mutant huntingtin and neurofilament light in huntington's disease: the prospective hd-csf study
https://doi.org/10.1101/2020.03.28.20046235|2020-03-31|True|current state and predicting future scenario of highly infected nations for covid-19 pandemic
https://doi.org/10.1101/2020.03.26.20044610|2020-03-31|True|the diagnostic evaluation of convolutional neural network (cnn) for the assessment of chest x-ray of patients infected with covid-19
https://doi.org/10.1101/2020.01.20.20018069|2020-03-31|False|rule learning in adolescents at clinical high risk for psychosis shows altered patterns of activation
https://doi.org/10.1101/2020.03.27.20045427|2020-03-31|True|the novel severe acute respiratory syndrome coronavirus 2 (sars-cov-2) directly decimates human spleens and lymph nodes
https://doi.org/10.1101/2020.03.28.20019463|2020-03-31|False|syndromic detectability of haemorrhagic fever outbreaks
https://doi.org/10.1101/2020.03.29.20046565|2020-03-31|True|eco-epidemiological assessment of the covid-19 epidemic in china, january-february 2020
https://doi.org/10.1101/2020.03.28.20046276|2020-03-31|True|the sars-cov-2 epidemic outbreak: a review of plausible scenarios of containment and mitigation for mexico
https://doi.org/10.1101/2020.03.24.20041095|2020-03-31|False|modeling the corona virus outbreak in iran
https://doi.org/10.1101/2020.03.30.20046326|2020-03-31|True|pandemic politics: timing state-level social distancing responses to covid-19
https://doi.org/10.1101/2020.03.29.20046532|2020-03-31|True|prediction of peak and termination of novel coronavirus covid-19 epidemic in iran
https://doi.org/10.1101/2020.03.30.20040519|2020-03-31|True|"inferring timing of infection using within-host sars-cov-2 infection dynamics model: are ""imported cases"" truly imported?"
https://doi.org/10.1101/2020.03.28.20046300|2020-03-31|False|application of an age-structured deterministic endemic model for disease control in nigeria
https://doi.org/10.1101/2020.03.30.20043513|2020-03-31|True|ad hoc laboratory-based surveillance of sars-cov-2 by real-time rt-pcr using minipools of rna prepared from routine respiratory samples
https://doi.org/10.1101/2020.03.24.20043026|2020-03-31|True|a computational model for estimating the progression of covid-19 cases in the us west and east coasts
https://doi.org/10.1101/2020.03.19.20039347|2020-03-31|True|basic and effective reproduction numbers of covid-19 cases in south korea excluding sincheonji cases
https://doi.org/10.1101/2020.03.21.20039867|2020-03-31|True|a new, simple projection model for covid-19 pandemic
https://doi.org/10.1101/2020.03.23.20040501|2020-03-31|True|climate affects global patterns of covid-19 early outbreak dynamics
https://doi.org/10.1101/2020.03.04.20030908|2020-03-31|False|utility of circulating tumor dna for detection and monitoring of endometrial cancer recurrence and progression
https://doi.org/10.1101/2020.03.26.20044636|2020-03-31|False|evaluation of the awareness level of healthcare workers toward ncovid-2019 in pakistan
https://doi.org/10.1101/2020.03.08.20032946|2020-03-31|True|quantifying sars-cov-2 transmission suggests epidemic control with digital contact tracing
https://doi.org/10.1101/19011437|2020-03-31|False|deepan: a deep patient graph convolutional network integrating clinico-genomic evidence to stratify lung cancers benefiting from immunotherapy
https://doi.org/10.1101/2020.03.15.20036293|2020-03-31|True|demographic science aids in understanding the spread and fatality rates of covid-19
https://doi.org/10.1101/2020.03.26.20044370|2020-03-31|True|severe airport sanitarian control could slow down the spreading of covid-19 pandemics in brazil
https://doi.org/10.1101/2020.03.23.20040733|2020-03-31|True|clinical characteristics of hospitalized patients with sars-cov-2 and hepatitis b virus co-infection
https://doi.org/10.1101/2020.03.22.20040832|2020-03-31|True|factors associated with prolonged viral shedding and impact of lopinavir/ritonavir treatment in patients with sars-cov-2 infection
https://doi.org/10.1101/2020.01.23.20018523|2020-03-31|False|multiple therapeutic pathways in malignant mesothelioma identified by genomic mapping
https://doi.org/10.1101/2020.03.30.20042523|2020-04-01|False|assessment of prevalence and risk factors for intestinal parasitosis, malnutrition and anemia among school children in ghindae area, eritrea
https://doi.org/10.1101/2020.03.29.20047159|2020-04-01|True|sars-cov-2 infection in health care workers: a retrospective analysis and a model study
https://doi.org/10.1101/2020.03.27.20045062|2020-04-01|True|how lethal is the novel coronavirus, and how many undetected cases there are? the importance of being tested.
https://doi.org/10.1101/2020.03.30.20047415|2020-04-01|True|risk factors for severe corona virus disease 2019 (covid-19) patients : a systematic review and meta analysis
https://doi.org/10.1101/2020.03.29.20046862|2020-04-01|True|stochastic compartmental modelling of sars-cov-2 with approximate bayesian computation
https://doi.org/10.1101/2020.03.30.20047274|2020-04-01|True|patterns of the covid19 epidemic spread around the world: exponential vs power laws
https://doi.org/10.1101/2020.03.27.20044974|2020-04-01|True|guideline-based chinese herbal medicine treatment plus standard care for severe coronavirus disease 2019 (g-champs): evidence from china
https://doi.org/10.1101/2020.03.30.20045971|2020-04-01|False|determination of vancomycin pharmacokinetic/pharmacodynamic target and individualized dosing regimen recommendation in icu neonates
https://doi.org/10.1101/2020.03.29.20046557|2020-04-01|True|detection of air and surface contamination by severe acute respiratory syndrome coronavirus 2 (sars-cov-2) in hospital rooms of infected patients
https://doi.org/10.1101/2020.03.30.20047043|2020-04-01|True|understanding covid-19 spreading through simulation modeling and scenarios comparison: preliminary results.
https://doi.org/10.1101/2020.03.29.20046490|2020-04-01|True|early surveillance and public health emergency disposal measures between novel coronavirus disease 2019 and avian influenza in china: a case-comparison study
https://doi.org/10.1101/2020.03.30.20048215|2020-04-01|True|analysis of the worldwide corona virus (covid-19) pandemic trend;a modelling study to predict its spread
https://doi.org/10.1101/2020.03.30.20043554|2020-04-01|False|lipoprotein(a) and cardiovascular disease: prediction, attributable risk fraction and estimating benefits from novel interventions
https://doi.org/10.1101/2020.03.29.20046805|2020-04-01|False|short-term outcomes associated with temozolomide vs. pcv chemotherapy for 1p/19q-codeleted who grade iii anaplastic oligodendrogliomas: a national evaluation
https://doi.org/10.1101/2020.03.30.20047308|2020-04-01|True|predicting mortality risk in patients with covid-19 using artificial intelligence to help medical decision-making
https://doi.org/10.1101/2020.03.29.20046847|2020-04-01|False|bioinformatics of potential biomarkers in patients with repeated implantation failure
https://doi.org/10.1101/2020.03.30.20047191|2020-04-01|False|autonomous magnetic resonance imaging
https://doi.org/10.1101/2020.03.30.20047662|2020-04-01|True|demand for hospitalization services for covid-19 patients in brazil
https://doi.org/10.1101/2020.03.29.20046904|2020-04-01|False|global trends in air travel: implications for connectivity and resilience to infectious disease threats
https://doi.org/10.1101/2020.03.30.20048017|2020-04-01|False|health inequities in influenza transmission and surveillance
https://doi.org/10.1101/2020.03.29.20047035|2020-04-01|True|transmission dynamics of covid-19 and impact on public health policy
https://doi.org/10.1101/2020.03.30.20047019|2020-04-01|True|early behavior of madrid covid-19 disease outbreak: a mathematical model
https://doi.org/10.1101/2020.03.29.20047118|2020-04-01|True|transmission dynamics and control methodology of covid-19: a modeling study
https://doi.org/10.1101/2020.03.30.20047993|2020-04-01|True|assessing the interactions between covid-19 and influenza in the united states
https://doi.org/10.1101/2020.03.30.20047985|2020-04-01|True|why is chest ct important for early diagnosis of covid-19? prevalence matters
https://doi.org/10.1101/2020.03.30.20047597|2020-04-01|True|how will this continue? modelling interactions between the covid-19 pandemic and policy responses
https://doi.org/10.1101/2020.03.30.20047589|2020-04-01|True|the institutional and cultural context of cross-national variation in covid-19 outbreaks
https://doi.org/10.1101/2020.03.30.20047860|2020-04-01|True|global versus focused isolation during the sars-cov-2 pandemic-a cost-effectiveness analysis
https://doi.org/10.1101/2020.03.30.20047894|2020-04-01|True|forecasting the covid19 diffusion in italy and the related occupancy of intensive care units
https://doi.org/10.1101/2020.03.30.20048264|2020-04-01|True|estimating the risk of covid-19 death during the course of the outbreak in korea, february-march, 2020
https://doi.org/10.1101/2020.03.26.20044446|2020-04-01|True|early spread of sars-cov-2 in the icelandic population
https://doi.org/10.1101/2020.03.23.20041913|2020-04-01|True|sars-cov-2 infection in 86 healthcare workers in two dutch hospitals in march 2020
https://doi.org/10.1101/2020.03.26.20044743|2020-04-01|True|global, regional and national incidence and case-fatality rates of novel coronavirus (covid-19) across 154 countries and territories: a systematic assessment of cases reported from january to march 16, 2020
https://doi.org/10.1101/2020.03.27.20045658|2020-04-01|True|temperature, humidity, and wind speed are associated with lower covid-19 incidence
https://doi.org/10.1101/2020.03.27.20044891|2020-04-01|True|evaluating the effectiveness of social distancing interventions against covid-19
https://doi.org/10.1101/2020.03.27.20045849|2020-04-01|True|modeling of covid-19 pandemic and scenarios for containment
https://doi.org/10.1101/2020.03.18.20037994|2020-04-01|True|investigating the impact of asymptomatic carriers on covid-19 transmission
https://doi.org/10.1101/2020.03.30.20043612|2020-04-02|True|covid-19 outbreak progression in italian regions: approaching the peak by march 29th
https://doi.org/10.1101/2020.03.31.20041368|2020-04-02|False|cell cycle abnormalities in lymphoblastoid cell lines derived from patients with obsessive-compulsive disorder
https://doi.org/10.1101/2020.03.30.20047795|2020-04-02|False|a framework for network-based epidemiological modeling of tuberculosis dynamics using synthetic datasets
https://doi.org/10.1101/2020.03.30.20047290|2020-04-02|False|genetic risk scores of disease and mortality capture differences in longevity, economic behavior, and insurance outcomes
https://doi.org/10.1101/2020.03.30.20043919|2020-04-02|True|population based estimates of comorbidities affecting risk for complications from covid-19 in the us
https://doi.org/10.1101/2020.03.30.20048223|2020-04-02|False|"wave reflection: more than a ""round trip"""
https://doi.org/10.1101/2020.03.31.20046318|2020-04-02|False|spontaneous echo contrast in mitral stenosis: why and how?
https://doi.org/10.1101/2020.03.30.20043901|2020-04-02|False|metagenomic sequencing as a clinical diagnostic tool for infectious diseases: a systematic review and meta-analysis
https://doi.org/10.1101/2020.03.31.20047142|2020-04-02|True|clinical features and outcomes of 2019 novel coronavirus-infected patients with high plasma bnp levels
https://doi.org/10.1101/2020.03.30.20048009|2020-04-02|False|flattening the curve is not enough, we need to squash it. an explainer using a simple model
https://doi.org/10.1101/2020.03.31.20048439|2020-04-02|True|research on the influence of information diffusion on the transmission of the novel coronavirus (covid-19)
https://doi.org/10.1101/2020.03.30.20047209|2020-04-02|False|harnessing the 100,000 genomes project whole genome sequencing data - an unbiased systematic tool to filter by biologically validated regions of functionality
https://doi.org/10.1101/2020.03.31.20048637|2020-04-02|False|association of extended dosing intervals or delays in pembrolizumab-based regimens with survival outcomes in advanced non-small cell lung cancer
https://doi.org/10.1101/2020.03.31.20048538|2020-04-02|False|cost-effectiveness of genetic and clinical predictors for choosing combined psychotherapy and pharmacotherapy in major depression
https://doi.org/10.1101/2020.03.31.20048579|2020-04-02|True|blood glucose levels in elderly subjects with type 2 diabetes during covid-19 outbreak: a retrospective study in a single center
https://doi.org/10.1101/2020.03.31.20048942|2020-04-02|True|a gaussian model for the time development of the sars-cov-2 corona pandemic disease. predictions for germany made on march 30, 2020
https://doi.org/10.1101/2020.03.31.20048827|2020-04-02|True|differences in power-law growth over time and indicators of covid-19 pandemic progression worldwide
https://doi.org/10.1101/2020.03.31.20048900|2020-04-02|False|correction of artifacts induced by b0 inhomogeneities in breast mri using reduced field-of-view echo-planar imaging and enhanced reverse polarity gradient method
https://doi.org/10.1101/2020.03.31.20048967|2020-04-02|True|knowledge and behaviors toward covid-19 among u.s. residents during the early days of the pandemic
https://doi.org/10.1101/2020.03.31.20048918|2020-04-02|False|stability analysis of disease free equilibrium state (e0) for an endemic deterministic model for hiv/aids
https://doi.org/10.1101/2020.03.31.20048884|2020-04-02|False|phenotypic associations and shared genetic etiology between bipolar disorder and cardiometabolic traits
https://doi.org/10.1101/2020.03.22.20041004|2020-04-03|True|covid-19 attack rate increases with city size
https://doi.org/10.1101/2020.03.23.20041848|2020-04-03|True|history of coronary heart disease increases the mortality rate of covid-19 patients: a nested case-control study
https://doi.org/10.1101/2020.03.13.20034892|2020-04-03|True|if long-term suppression is not possible, how do we minimize mortality for covid-19 and other emerging infectious disease outbreaks?
https://doi.org/10.1101/19009035|2020-04-03|False|cataract in the human lens: a systematic review of proteomic studies
https://doi.org/10.1101/2020.03.31.20044255|2020-04-03|False|genome wide epistasis study of on-statin cardiovascular events with iterative feature reduction and selection
https://doi.org/10.1101/2020.03.31.20049023|2020-04-03|True|quantifying the impact of physical distance measures on the transmission of covid-19 in the uk
https://doi.org/10.1101/2020.04.01.20050211|2020-04-03|False|background and design of the community awareness resources and education (care) project: reducing cervical cancer in appalachia
https://doi.org/10.1101/2020.03.31.20049312|2020-04-03|True|projected icu and mortuary load due to covid-19 in sydney
https://doi.org/10.1101/2020.04.01.20049825|2020-04-03|True|seir and regression model based covid-19 outbreak predictions in india
https://doi.org/10.1101/2020.03.31.20048876|2020-04-03|True|japanese citizens' behavioral changes and preparedness against covid-19: how effective is japan's approach of self-restraint?
https://doi.org/10.1101/2020.03.31.20047126|2020-04-03|True|knowledge and beliefs towards universal safety precautions to flatten the curve during novel coronavirus disease (ncovid-19) pandemic among general public in india: explorations from a national perspective
https://doi.org/10.1101/2020.04.01.20048561|2020-04-03|True|use of siltuximab in patients with covid-19 pneumonia requiring ventilatory support
https://doi.org/10.1101/2020.04.02.20047050|2020-04-03|True|the qt interval in patients with sars-cov-2 infection treated with hydroxychloroquine/azithromycin
https://doi.org/10.1101/2020.03.29.20046755|2020-04-03|False|highly tweeted endodontic articles: a network analysis and machine learning perspective
https://doi.org/10.1101/2020.03.31.20049007|2020-04-03|True|harmonizing heterogeneous endpoints in covid-19 trials without loss of information - an essential step to facilitate decision making
https://doi.org/10.1101/2020.04.01.20050492|2020-04-03|True|evaluation of the anticipated burden of covid-19 on hospital-based healthcare services across the united states
https://doi.org/10.1101/2020.03.30.20048058|2020-04-03|True|interleukin-6 in covid-19: a systematic review and meta-analysis
https://doi.org/10.1101/2020.03.31.20048934|2020-04-03|False|comparing performance of deep convolutional neural network with orthopaedic surgeons on identification of total hip prosthesis design from plain radiographs
https://doi.org/10.1101/2020.03.31.20049098|2020-04-03|False|risk of secondary malignancies in patients with prostate cancer: a systematic review and meta-analysis
https://doi.org/10.1101/2020.03.28.20046151|2020-04-03|True|clinical features, diagnosis, and treatment of covid-19: a systematic review of case reports and case series
https://doi.org/10.1101/2020.03.23.20040675|2020-04-03|True|analysis of adaptive immune cell populations and phenotypes in the patients infected by sars-cov-2
https://doi.org/10.1101/2020.04.01.20050567|2020-04-03|False|screening for dementia: q* index as a global measure of test accuracy revisited
https://doi.org/10.1101/2020.03.31.20049155|2020-04-03|True|parametric analysis of early data on covid-19 expansion in selected european countries
https://doi.org/10.1101/2020.03.31.20049122|2020-04-03|True|globalized low-income countries may experience higher covid-19 mortality rates
https://doi.org/10.1101/2020.03.31.20049486|2020-04-03|True|simple model for covid-19 epidemics - back-casting in china and forecasting in the us
https://doi.org/10.1101/2020.04.01.20049767|2020-04-03|True|intervention serology and interaction substitution: modeling the role of 'shield immunity' in reducing covid-19 epidemic spread
https://doi.org/10.1101/2020.04.01.20050039|2020-04-03|True|perceptions and behavioural responses of the general public during the covid-19 pandemic: a cross-sectional survey of uk adults
https://doi.org/10.1101/2020.04.01.20050146|2020-04-03|False|the ecology of antihypertensives in the united states, 1997-2017
https://doi.org/10.1101/2020.04.02.20048371|2020-04-03|False|what do women know about breast density? a public screening program perspective
https://doi.org/10.1101/2020.03.30.20047613|2020-04-03|False|trends in access to water and sanitation in malawi: progress and inequalities (1992-2017)
https://doi.org/10.1101/2020.03.30.20047852|2020-04-04|True|epigenetic dysregulation of ace2 and interferon-regulated genes might suggest increased covid-19 susceptibility and severity in lupus patients
https://doi.org/10.1101/2020.03.31.20047621|2020-04-04|True|single-cell rna analysis on ace2 expression provides insight into sars-cov-2 blood entry and heart injury
https://doi.org/10.1101/2020.04.01.20047357|2020-04-04|True|detecting sars-cov-2 at point of care: preliminary data comparing loop-mediated isothermal amplification (lamp) to pcr
https://doi.org/10.1101/2020.04.02.20042614|2020-04-04|True|computed tomography findings and short-term follow-up with novel coronavirus pneumonia
https://doi.org/10.1101/2020.03.31.20044800|2020-04-04|False|dissecting clinical heterogeneity of bipolar disorder using multiple polygenic risk scores
https://doi.org/10.1101/2020.03.30.20044545|2020-04-04|True|a mini review on current clinical and research findings for children suffering from covid-19
https://doi.org/10.1101/2020.04.01.20047076|2020-04-04|True|genomic epidemiology of sars-cov-2 in guangdong province, china
https://doi.org/10.1101/2020.03.29.20047167|2020-04-04|False|subconcussive head impact exposure differences between drill intensities in u.s. high school football
https://doi.org/10.1101/2020.03.31.20041442|2020-04-04|False|hematologist-level classification of mature b-cell neoplasm using deep learning on multiparameter flow cytometry data
https://doi.org/10.1101/2020.04.01.20041186|2020-04-04|True|countrywide quarantine only mildly increased anxiety level during covid-19 outbreak in china
https://doi.org/10.1101/2020.03.31.20038935|2020-04-04|True|angiotensin ii receptor blockers and angiotensin-converting enzyme inhibitors usage is associated with improved inflammatory status and clinical outcomes in covid-19 patients with hypertension
https://doi.org/10.1101/2020.04.02.20040238|2020-04-04|False|lactobacillus pentosus kca1 decreases vaginal and gut microbiota associated with bacterial vaginosis (bv), down-regulates il-1 beta in women of child-bearing age and modulates bacterial genes related to metabolic functions
https://doi.org/10.1101/2020.03.26.20041426|2020-04-05|True|clinical features and outcomes of 197 adult discharged patients with covid-19 in yichang, hubei
https://doi.org/10.1101/2020.03.27.20042820|2020-04-05|True|evaluating covid-19 public health messaging in italy: self-reported compliance and growing mental health concerns
https://doi.org/10.1101/2020.03.14.20036178|2020-04-05|True|correcting under-reported covid-19 case numbers: estimating the true scale of the pandemic
https://doi.org/10.1101/2020.03.30.20046227|2020-04-05|True|forecasting the dynamics of covid-19 pandemic in top 15 countries in april 2020: arima model with machine learning approach
https://doi.org/10.1101/2020.03.25.20043760|2020-04-05|False|myositis associated anti-nt5c1a autoantibody in clinical practice
https://doi.org/10.1101/2020.03.22.20041277|2020-04-05|True|critical care for severe covid-19: a population-based study from a province with low case-fatality rate in china
https://doi.org/10.1101/2020.03.24.20041020|2020-04-05|True|systematic review and critical appraisal of prediction models for diagnosis and prognosis of covid-19 infection
https://doi.org/10.1101/2020.03.22.20041178|2020-04-05|False|deep learning-based universal expert-level recognizing pathological images of hepatocellular carcinoma and beyond
https://doi.org/10.1101/2020.03.19.20039412|2020-04-05|False|investigating the potential effect of antihypertensive medication on psychiatric disorders: a mendelian randomisation study
https://doi.org/10.1101/2020.01.03.19015602|2020-04-05|False|the genetic architecture of left ventricular non-compaction reveals both substantial overlap with other cardiomyopathies and a distinct aetiology in a subset of cases
https://doi.org/10.1101/2020.03.24.20043075|2020-04-05|True|prevalence and factors associated with depression and anxiety of hospitalized patients with covid-19
https://doi.org/10.1101/2020.04.02.20050633|2020-04-06|True|explaining national differences in the mortality of covid-19: individual patient simulation model to investigate the effects of testing policy and other factors on apparent mortality.
https://doi.org/10.1101/2020.04.03.20052001|2020-04-06|True|core warming of coronavirus disease 2019 (covid-19) patients undergoing mechanical ventilation: protocol for a randomized controlled pilot study
https://doi.org/10.1101/2020.04.03.20043992|2020-04-06|True|anxiety, worry and perceived stress in the world due to the covid-19 pandemic, march 2020. preliminary results.
https://doi.org/10.1101/2020.03.30.20047787|2020-04-06|True|automatic x-ray covid-19 lung image classification system based on multi-level thresholding and support vector machine
https://doi.org/10.1101/2020.04.01.20049593|2020-04-06|False|mapping insecticide resistance in mosquitoes to aid malaria control
https://doi.org/10.1101/2020.04.02.20050468|2020-04-06|True|using network science to propose strategies for effectively dealing with pandemics: the covid-19 example
https://doi.org/10.1101/2020.04.01.20050393|2020-04-06|True|predicting whom to test is more important than more tests - modeling the impact of testing on the spread of covid-19 virus by true positive rate estimation
https://doi.org/10.1101/2020.04.01.20049957|2020-04-06|False|pre-outbreak determinants of perceived risks of corona infection and preventive measures taken. a prospective population-based study
https://doi.org/10.1101/2020.04.01.20050005|2020-04-06|True|patient-collected tongue, nasal, and mid-turbinate swabs for sars-cov-2 yield equivalent sensitivity to health care worker collected nasopharyngeal swabs
https://doi.org/10.1101/2020.04.02.20051029|2020-04-06|True|therapeutic management of covid-19 patients: a systematic review
https://doi.org/10.1101/2020.04.01.20050401|2020-04-06|False|inflow restrictions can prevent epidemics when contact tracing efforts are effective but have limited capacity
https://doi.org/10.1101/2020.04.02.20050898|2020-04-06|True|covid-19 scenario modelling for the mitigation of capacity-dependent deaths in intensive care: computer simulation study
https://doi.org/10.1101/2020.04.02.20051052|2020-04-06|True|global epidemiology, pathogenesis, immune response, diagnosis, treatment, economic and psychological impact, challenges, and future prevention of covid-19: a scoping review
https://doi.org/10.1101/2020.04.03.20050872|2020-04-06|False|gene regulation contributes to explain the impact of early life socioeconomic disadvantage on adult inflammatory levels in two european cohort studies
https://doi.org/10.1101/2020.04.01.20050096|2020-04-06|False|frequency of infection after cerebrospinal fluid shunting procedures
https://doi.org/10.1101/2020.04.01.20050476|2020-04-06|True|case fatality rate in covid-19: a systematic review and meta-analysis
https://doi.org/10.1101/2020.04.02.20050930|2020-04-06|True|estimation of the probability of reinfection with covid-19 coronavirus by the seirus model
https://doi.org/10.1101/2020.04.02.20050997|2020-04-06|True|acute liver injury and its association with death risk of patients with covid-19: a hospital-based prospective case-cohort study
https://doi.org/10.1101/2020.04.02.20050666|2020-04-06|True|covid-19 outbreak in oman: model-driven impact analysis and challenges
https://doi.org/10.1101/2020.04.02.20050534|2020-04-06|False|disability-adjusted life-years (dalys) for breast cancer and risk factors in 195 countries: findings from global burden of disease study 2017
https://doi.org/10.1101/2020.04.02.20050955|2020-04-06|True|reduction of lymphocyte at early stage elevates severity and death risk of covid-19 patients: a hospital-based case-cohort study
https://doi.org/10.1101/2020.04.01.20050203|2020-04-06|True|seeding covid-19 across sub-saharan africa: an analysis of reported importation events across 40 countries
https://doi.org/10.1101/2020.04.01.20050369|2020-04-06|True|estimation of the final size of the covid-19 epidemic in pakistan
https://doi.org/10.1101/2020.04.01.20050138|2020-04-06|True|epidemiological characteristics of covid-19: a systemic review and meta-analysis
https://doi.org/10.1101/2020.04.01.20050336|2020-04-06|False|barriers to healthcare for autistic adults: consequences & policy implications. a cross-sectional study.
https://doi.org/10.1101/2020.04.01.20050237|2020-04-06|True|confronting covid-19: surging critical care capacity in italy
https://doi.org/10.1101/2020.04.01.20049841|2020-04-06|False|impact of time and temperature on gut microbiota and scfa composition in stool samples
https://doi.org/10.1101/2020.04.01.20049973|2020-04-06|False|modeling risk of infectious diseases: a case of coronavirus outbreak in four countries
https://doi.org/10.1101/2020.04.01.20049999|2020-04-06|False|fear avoidance beliefs limit lumbar spine flexion during object lifting in pain-free adults
https://doi.org/10.1101/2020.04.01.20049809|2020-04-06|False|simulation of trajectories in the illness-death model for chronic diseases: discrete event simulation, doob-gillespie algorithm and coverage of wald confidence intervals
https://doi.org/10.1101/2020.04.01.20049908|2020-04-06|True|the effect of non-pharmaceutical interventions on covid-19 cases, deaths and demand for hospital services in the uk: a modelling study
https://doi.org/10.1101/2020.04.01.20049759|2020-04-06|True|flattening the curve before it flattens us: hospital critical care capacity limits and mortality from novel coronavirus (sars-cov2) cases in us counties
https://doi.org/10.1101/2020.04.01.20049635|2020-04-06|False|fine adaptive control of precision grip without maximum pinch strength changes after median nerve mobilization
https://doi.org/10.1101/2020.04.01.20049445|2020-04-06|False|does a non-targeted publicly-funded health care voucher system for the elderly improve access to optometry services?
https://doi.org/10.1101/2020.04.01.20049650|2020-04-06|False|increased cortical excitability and reduced brain response propagation during attentional lapses
https://doi.org/10.1101/2020.04.01.20049742|2020-04-06|True|perceived vulnerability to covid-19 infection from event attendance: results from louisiana, usa, two weeks preceding the national emergency declaration
https://doi.org/10.1101/2020.04.02.20049676|2020-04-06|True|public perspectives on social distancing and other protective measures in europe: a cross-sectional survey study during the covid-19 pandemic
https://doi.org/10.1101/2020.04.01.20049585|2020-04-06|False|long-term development of white matter fibre density and morphology up to 13 years after preterm birth
https://doi.org/10.1101/2020.04.03.20049734|2020-04-06|True|monitoring italian covid-19 spread by an adaptive seird model
https://doi.org/10.1101/2020.04.01.20049569|2020-04-06|False|a prospective observational cohort study considering the feasibility and tolerability of high intensity interval training as a novel treatment therapy for patients with intermittent claudication.
https://doi.org/10.1101/2020.04.02.20049031|2020-04-06|False|increased adiposity is protective for breast and prostate cancer: a mendelian randomisation study using up to 132,413 breast cancer cases and 85,907 prostate cancer cases.
https://doi.org/10.1101/2020.04.01.20049627|2020-04-06|False|dynamic methods for ongoing assessment of site-level risk in risk-based monitoring of clinical trials: a scoping review
https://doi.org/10.1101/2020.03.31.20049510|2020-04-06|False|mindfulness related changes in grey matter: a systematic review and meta-analysis.
https://doi.org/10.1101/2020.04.02.20051284|2020-04-06|False|building an international consortium for tracking coronavirus health status
https://doi.org/10.1101/2020.04.01.20049478|2020-04-06|True|differential covid-19-attributable mortality and bcg vaccine use in countries
https://doi.org/10.1101/2020.04.01.20049528|2020-04-06|True|facemasks and similar barriers to prevent respiratory illness such as covid-19: a rapid systematic review
https://doi.org/10.1101/2020.03.31.20049387|2020-04-06|True|the impacts of diagnostic capability and prevention measures on transmission dynamics of covid-19 in wuhan
https://doi.org/10.1101/2020.03.31.20049429|2020-04-06|False|association between moleculars and osteoporotic fracture risk：a systematical review
https://doi.org/10.1101/2020.04.02.20048892|2020-04-06|False|impact of viral epidemic outbreaks on mental health of healthcare workers: a rapid systematic review
https://doi.org/10.1101/2020.03.31.20049452|2020-04-06|True|a covid-19 case mortality rate without time delay systematics
https://doi.org/10.1101/2020.04.01.20049296|2020-04-06|False|mapping the needs and psychological outcomes of slovenian adolescent and young adult cancer patients: an exploratory mixed-methods study
https://doi.org/10.1101/2020.03.31.20048256|2020-04-06|True|ultra-high-resolution ct follow-up in patients with imported early-stage coronavirus disease 2019 (covid-19) related pneumonia
https://doi.org/10.1101/2020.03.31.20048652|2020-04-06|False|widespread use of face masks in public may slow the spread of sars cov-2: an ecological study
https://doi.org/10.1101/2020.04.02.20051086|2020-04-06|True|projection of covid-19 pandemic in uganda
https://doi.org/10.1101/2020.04.01.20048496|2020-04-06|False|disinfecting handheld electronic devices with uv-c in a healthcare setting.
https://doi.org/10.1101/2020.04.02.20048702|2020-04-06|False|distribution of residual disease in the peritoneum following neoadjuvant chemotherapy in advanced epithelial ovarian cancer and its potential therapeutic implications
